sample_name	amoxicillin	ampicillin	ceftriaxone	ciprofloxacin	gentamicin	levofloxacin	tetracycline	tobramycin
562.23606	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23605	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23604	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23603	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2361	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23602	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.236	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23599	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23598	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23597	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23596	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23595	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23594	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23601	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23611	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23612	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23613	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2363	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23629	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23628	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23627	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23626	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23625	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23624	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23623	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23622	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23621	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2362	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23619	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23618	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23617	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23616	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23615	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23614	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23593	susceptible	NA	NA	resistant	resistant	NA	NA	NA
562.23592	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23591	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2359	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23568	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23567	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23566	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23565	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23564	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23563	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23562	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23561	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2356	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23559	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23558	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23557	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23556	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23555	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23554	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23553	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23552	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23569	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23631	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2357	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23572	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23589	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23588	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23587	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23586	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23585	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23584	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23583	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23582	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23581	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2358	resistant	NA	NA	intermediate	susceptible	NA	NA	NA
562.23579	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23578	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23577	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23576	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23575	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23574	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23573	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23571	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23632	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23633	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23634	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23693	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23692	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23691	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2369	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23689	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23688	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23687	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23686	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23685	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23684	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23683	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23682	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23681	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2368	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23679	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23678	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23677	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23694	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23676	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23695	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23697	resistant	NA	NA	resistant	intermediate	NA	NA	NA
562.23714	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23713	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23712	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23711	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2371	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.6573	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.23708	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23707	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23706	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23705	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23704	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23703	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23702	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23701	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.237	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23699	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23698	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23696	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23551	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23675	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23673	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23651	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2365	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23649	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23648	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23647	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23646	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23645	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23644	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23643	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23642	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23641	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2364	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23639	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23638	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23637	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23636	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23635	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23652	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23674	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23653	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23655	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23672	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23671	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2367	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23669	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23668	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23667	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23666	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23665	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23664	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23663	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23662	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23661	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2366	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23659	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23658	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23657	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23656	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23654	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23051	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2355	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23548	resistant	NA	NA	intermediate	susceptible	NA	NA	NA
562.23442	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23441	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2344	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23439	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23438	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23437	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23436	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23443	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23435	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23433	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23432	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23431	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.2343	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23429	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23428	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23427	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23434	resistant	NA	NA	resistant	intermediate	NA	NA	NA
562.23444	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23445	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23446	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23463	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23462	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23461	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2346	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23459	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23458	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23457	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23456	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23455	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23454	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23453	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23452	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23451	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2345	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23449	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23448	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23447	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23426	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23425	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23424	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23423	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23401	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.234	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23399	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23398	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23397	susceptible	NA	NA	susceptible	intermediate	NA	NA	NA
562.23396	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23395	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23394	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23393	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23392	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23391	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.2339	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23389	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23388	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23387	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23386	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23385	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23402	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23464	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23403	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23405	resistant	NA	NA	susceptible	intermediate	NA	NA	NA
562.23422	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23421	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2342	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23419	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23418	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23417	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23416	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23415	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23414	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23413	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23412	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23411	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2341	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23409	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23408	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23407	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23406	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23404	resistant	NA	NA	susceptible	intermediate	NA	NA	NA
562.23465	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23466	resistant	NA	NA	susceptible	intermediate	NA	NA	NA
562.23467	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23526	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23525	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23524	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23523	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23522	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23521	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2352	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23519	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23518	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23517	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23516	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23515	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23514	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23513	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23512	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23511	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2351	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23527	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23509	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23528	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2353	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23547	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23546	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23545	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23544	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23543	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23542	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23541	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2354	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23539	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23538	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23537	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23536	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23535	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23534	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23533	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23532	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23531	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23529	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23549	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23508	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23506	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23484	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23483	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23482	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23481	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2348	susceptible	NA	NA	resistant	resistant	NA	NA	NA
562.23479	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23478	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23477	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23476	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23475	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23474	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23473	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23472	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23471	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2347	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23469	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23468	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23485	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23507	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23486	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23488	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23505	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23504	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23503	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23502	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23501	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.235	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23499	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23498	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23497	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23496	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23495	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23494	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23493	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23492	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23491	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2349	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23489	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23487	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2305	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23049	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23047999999994	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22564	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22565	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.22566	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22567	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22568	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22569	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.2257	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22563	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22571	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22573	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22574	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22576	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22577	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22578	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
